9.319985551482603,26.55750090966822,39.3199855514826,56.55750090966822|squeeze,find|shows,trend|cuteness,inspires
-39.06293790886812,-44.4586586220442,-9.062937908868122,-14.458658622044197|cast,feel|movie,night|make,version
-87.8011485599994,34.30016885557146,-57.801148559999405,64.30016885557146|tables,learn|back,hate|turn,live
27.50650858432155,-105.40766251886747,57.50650858432155,-75.40766251886747|hurts,words|night,feel|silence,hurt
-78.4187658058222,-177.24548699862933,-48.418765805822204,-147.24548699862933|falling,rain|shit,yo|today,weather
77.4654951979355,-9.362178011399692,107.4654951979355,20.637821988600308|world,check|shit,today|user,posted
-49.04271712282794,-171.26496333078435,-19.042717122827938,-141.26496333078435|rain,ese|midnight,buy|today,temperature
26.465823994601593,-50.89603332504018,56.46582399460159,-20.89603332504018|falling,rain|people,friends|settled,today
-11.858836395689991,131.94227954738477,18.14116360431001,161.94227954738477|metal,ages|feel,people|punished,heads
28.458481802298337,139.63262638516596,58.45848180229834,169.63262638516596|today,temperature|girl,wanna|barometer,humidity
-7.156299484019655,164.5428954788694,22.843700515980345,194.5428954788694|temperature,barometer|stop,shit|humidity,slowly
-15.16421910521126,-108.75126901818939,14.83578089478874,-78.75126901818939|rain,today|people,funny|temperature,barometer
20.93154074319021,-59.81609341655464,50.93154074319021,-29.816093416554637|temperature,humidity|red,sox|hourly,pressure
-40.29869897567663,8.68120449059785,-10.29869897567663,38.68120449059785|hourly,pressure|fuck,yeah|slowly,gust
35.861842840231645,8.233460017975887,65.86184284023165,38.23346001797589|humidity,hourly|follow,people|pressure,slowly
79.42255254750415,75.49305796674753,109.42255254750415,105.49305796674753|rising,today|today,feeling|temperature,barometer
63.26955331558142,171.57935885924144,93.26955331558142,201.57935885924144|falling,rain|made,today|today,temperature
52.922016406974365,12.840214676096537,82.92201640697436,42.84021467609654|rain,rising|watch,follow|today,temperature
70.79781318701714,30.105706651839142,100.79781318701714,60.10570665183914|rain,falling|gonna,fuck|temperature,humidity
-31.911955632423897,77.0925833503361,-1.911955632423897,107.0925833503361|falling,temperature|bad,bitch|humidity,hourly
72.00015880818813,67.00719610064576,102.00015880818813,97.00719610064576|2,temperature|fuck,fucking|humidity,hourly
-80.76212536570041,165.21527304539563,-50.76212536570041,195.21527304539563|falling,2|2,week|temperature,humidity
-39.493402343879126,1.3893175746773352,-9.493402343879126,31.389317574677335|rain,falling|game,today|2,temperature
-19.259191097412923,-126.27844747140303,10.740808902587077,-96.27844747140303|km,today|finally,back|temperature,barometer
-21.366199520486802,128.1422963430541,8.633800479513198,158.1422963430541|rain,km|birthday,beautiful|today,temperature
22.710310449829407,-94.82647684489058,52.71031044982941,-64.82647684489058|rain,km|give,reason|rising,today
33.233025572757,34.86513998391345,63.233025572757,64.86513998391345|km,rising|chapter,2|today,temperature
46.09969533772855,-104.37973694870857,76.09969533772855,-74.37973694870857|falling,rain|hate,feeling|km,today
-89.1923831377892,-94.34436008227408,-59.19238313778919,-64.34436008227408|began,workout|night,baby|follow,live
-23.413277274606102,-132.97250965026927,6.586722725393898,-102.97250965026927|running,began|shit,hate|workout,follow
33.79523905033942,112.87091955657138,63.79523905033942,142.87091955657138|chapter,2|falling,temperature|insidious,watching
39.30828749881107,170.66678491990723,69.30828749881107,200.66678491990723|world,outdoors|people,live|weather,follow
40.39823982310966,-119.49751349381015,70.39823982310966,-89.49751349381015|big,yellow|fuck,hate|taxi,benzin
-60.19285829639418,100.59631072170203,-30.192858296394178,130.59631072170203|world,cool|make,people|style,place
61.45887566319817,-3.4015115725212013,91.45887566319817,26.5984884274788|cool,style|talk,real|place,hot
60.47833251932576,-39.22066361731473,90.47833251932576,-9.220663617314727|art,world|fuck,wanna|cool,style
-70.38564531930643,-142.7947799897168,-40.385645319306434,-112.7947799897168|boo,correct|shit,gotta|answer,minutes
46.35392956547781,145.050683540154,76.35392956547781,175.050683540154|trending,1st|feel,hate|topic,appears
-31.66998934062196,-99.4112230352867,-1.6699893406219601,-69.4112230352867|style,place|girl,make|hot,follow
-80.75976842023587,96.05537238004894,-50.75976842023587,126.05537238004894|temperature,barometer|karate,watching|humidity,ene
-8.602902691355084,58.037003216048106,21.397097308644916,88.0370032160481|1st,topic|fuck,people|appears,mention
45.022608865433455,-32.552209955352964,75.02260886543345,-2.5522099553529642|today,temperature|make,wanna|weather,barometer
37.09506942895655,-113.66925897090422,67.09506942895655,-83.66925897090422|trending,1st|2,months|topic,people
25.378742582016287,-136.9461857202517,55.37874258201629,-106.94618572025169|temperature,weather|make,friends|barometer,humidity
-14.543536933656682,37.0126323340412,15.456463066343318,67.0126323340412|1st,topic|game,2|people,mention
-67.80804303813191,147.36232091741607,-37.80804303813191,177.36232091741607|cloudy,2|baby,back|revenge,watching
41.93574458807592,-21.129358931606248,71.93574458807592,8.870641068393752|hour,humidity|text,people|pressure,cest
-9.367994940915295,-166.37344416085688,20.632005059084705,-136.37344416085688|deg,today|km,rising|temperature,barometer
-43.728188127343444,-17.407285381183584,-13.728188127343444,12.592714618816416|humidity,pressure|talking,people|cest,slowly
65.17150524196717,139.02004576729524,95.17150524196717,169.02004576729524|pressure,cest|sense,make|slowly,gust
-38.552889040232316,-139.66225404242545,-8.552889040232316,-109.66225404242545|st,police|weekend,long|person,contact
-68.2679695225884,150.70556406336613,-38.2679695225884,180.70556406336613|rain,rising|night,long|today,slowly
64.38459732525803,68.00750818816704,94.38459732525803,98.00750818816704|humidity,hourly|people,wrong|pressure,gust
8.704545059116782,12.339999883595908,38.70454505911678,42.33999988359591|km,hour|km,today|humidity,pressure
77.38703584367656,-35.70717984829008,107.38703584367656,-5.707179848290082|made,topic|follow,live|tweets,users
-30.23523310904752,77.45176622318053,-0.23523310904752037,107.45176622318053|workout,cycling|make,dont|follow,live
-52.688508646399185,78.10664112220098,-22.688508646399185,108.10664112220098|rain,km|night,club|hour,humidity
-87.79522484169968,4.291654537890054,-57.79522484169968,34.291654537890054|began,workout|people,put|cycling,follow
38.08502018826823,124.80564677087665,68.08502018826823,154.80564677087665|rain,deg|piece,shit|today,temperature
-54.07212828343771,26.172033654646015,-24.072128283437713,56.172033654646015|delays,ahead|week,gonna|scary,intimidating
-88.59402804192003,-168.35906637215126,-58.594028041920026,-138.35906637215126|play,give|gonna,start|check,video
-19.695268600153284,-138.0267493018757,10.304731399846716,-108.0267493018757|effects,delays|tonight,excited|ahead,scary
-69.66144937673091,-55.832288168530695,-39.661449376730914,-25.832288168530695|falling,rain|aint,shit|deg,today
-21.235697069068877,173.41045092219827,8.764302930931123,203.41045092219827|hotels,weather|week,start|check,food
0.99650663148239,-72.11739796031453,30.99650663148239,-42.117397960314534|visiting,hotels|movies,watch|weather,check
-55.70590533510629,48.81760074220861,-25.705905335106287,78.81760074220861|falling,rain|girl,cute|km,hour
-31.374801451239513,93.14653559545468,-1.374801451239513,123.14653559545468|drinks,ladies|falling,2|free,prize
12.949887939621789,-62.37980562169882,42.94988793962179,-32.37980562169882|rain,today|shit,talking|temperature,weather
56.129518373556834,-83.50985913769127,86.12951837355683,-53.509859137691265|temporary,fact|km,cycling|impossible,eat
-52.97397554154618,135.33154608213232,-22.97397554154618,165.33154608213232|barometer,humidity|night,girls|slowly,gust
-44.541565072998026,-112.312398091602,-14.541565072998026,-82.312398091602|kills,alive|things,back|makes,feel
-25.287053109166564,165.82216846814146,4.712946890833436,195.82216846814146|image,touch|back,days|simply,picture
-44.754828323616465,79.524014103659,-14.754828323616465,109.524014103659|today,temperature|hurts,bad|humidity,windchill
-21.130376518821862,-134.22460057436717,8.869623481178138,-104.22460057436717|remember,special|bitch,yo|made,promise
71.71542513660023,-104.02959899791013,101.71542513660023,-74.02959899791013|barometer,humidity|sox,tigers|ene,slowly
33.96414711880186,-114.34323058992148,63.96414711880186,-84.34323058992148|calling,sassy|night,end|parents,tamed
4.1141533214355235,144.5195298885854,34.11415332143552,174.5195298885854|workout,biking|2,days|follow,live
87.28668470901908,-157.81145918899398,117.28668470901908,-127.81145918899398|began,workout|amazing,night|biking,follow
-79.23513492869088,59.72470561177127,-49.23513492869088,89.72470561177127|instruments,bones|listening,music|watching,mortal
-21.78534658047934,89.23491118927393,8.214653419520658,119.23491118927393|trending,minutes|feel,wanna|made,topic
37.36358863105801,-142.4769516224937,67.36358863105801,-112.47695162249369|minutes,made|tonight,fun|topic,tweets
27.610819546364993,-62.83251190454271,57.61081954636499,-32.83251190454271|play,give|2,temperature|world,check
-4.777042112776513,103.71329815858553,25.222957887223487,133.71329815858553|tonight,excited|excited,tomorrow|walking,dead
-11.639215628693904,105.19467008416814,18.360784371306096,135.19467008416814|give,world|night,crazy|check,video
-16.079843296416115,-45.002116431576866,13.920156703583885,-15.002116431576866|people,make|walking,back|laugh,smile
-52.392882749257176,116.80262444362683,-22.392882749257176,146.80262444362683|download,access|chief,keef|songs,updates
60.16573071441647,97.2875129282748,90.16573071441647,127.2875129282748|limit,casino|football,team|tournament,hold
-68.58681558239488,-74.63032001898014,-38.58681558239488,-44.63032001898014|poker,limit|yo,fuck|casino,tournament
12.698594895678426,3.505987316329083,42.698594895678426,33.50598731632908|money,real|tomorrow,wanna|free,make
-36.609572510860666,165.17989008564302,-6.609572510860666,195.17989008564302|find,cuteness|complete,make|inspires,things
-28.374240108621258,-158.07825069405754,1.6257598913787419,-128.07825069405754|rain,km|trending,topic|humidity,barometer
-89.75123650119062,-17.524308977434373,-59.75123650119062,12.475691022565627|rain,falling|began,workout|today,hrs
39.863692290953054,106.07187539000432,69.86369229095305,136.07187539000432|falling,today|football,watching|hrs,pressure
-50.71957707044013,-68.14633351110848,-20.71957707044013,-38.14633351110848|2,concert|night,people|present,fight
34.20142491314397,168.63326903592792,64.20142491314397,198.63326903592792|cuteness,inspires|birthday,amazing|things,aggression
-4.536576661794072,45.22132996869857,25.463423338205928,75.22132996869857|broken,beware|hate,girls|woman,heart
43.993853788976224,-115.8651777905666,73.99385378897622,-85.8651777905666|doesn,watch|give,shit|walking,dead
9.17156457327846,13.697082428791504,39.17156457327846,43.697082428791504|download,murderers|shit,fucking|show,stunning
26.60687900976008,-40.80656375117593,56.60687900976008,-10.80656375117593|give,demi|head,hurts|break,heart
-10.596248909711377,67.24949895510522,19.403751090288623,97.24949895510522|squeeze,find|shit,crazy|cuteness,inspires
-19.52554072356004,113.99578676604358,10.474459276439958,143.99578676604358|cast,feel|big,game|make,version
-18.003952393767605,-7.4639521131716435,11.996047606232395,22.536047886828356|tables,learn|today,tired|turn,live
28.990766691988114,75.03681783083559,58.990766691988114,105.03681783083559|hurts,words|pretty,cool|silence,hurt
-62.544189231764804,156.3156200069282,-32.544189231764804,186.3156200069282|falling,rain|watch,video|today,weather
-68.550960835092,-113.33488485553563,-38.550960835092,-83.33488485553563|world,check|back,people|user,posted
-21.142056988773476,79.97316747707333,8.857943011226524,109.97316747707333|rain,ese|holy,fuck|today,temperature
-69.14807956266219,-92.22586610165997,-39.14807956266219,-62.225866101659975|falling,rain|bout,shit|settled,today
-13.33089010627313,160.10881598842923,16.66910989372687,190.10881598842923|metal,ages|real,people|punished,heads
-87.34354813512695,-109.98250980536629,-57.34354813512695,-79.98250980536629|today,temperature|shit,people|barometer,humidity
34.41655505190593,-129.19208288649935,64.41655505190593,-99.19208288649935|temperature,barometer|bad,today|humidity,slowly
-56.619947898828485,75.21563956760068,-26.619947898828485,105.21563956760068|rain,today|today,start|temperature,barometer
36.793913360155116,175.12257598626672,66.79391336015512,205.12257598626672|temperature,humidity|wanna,hear|hourly,pressure
63.482179698968736,-177.83987182460302,93.48217969896874,-147.83987182460302|hourly,pressure|start,back|slowly,gust
60.097211211266966,-123.54077242729507,90.09721121126697,-93.54077242729507|humidity,hourly|real,friends|pressure,slowly
-14.950338161746103,36.81086072726677,15.049661838253897,66.81086072726677|rising,today|things,make|temperature,barometer
33.810023526632094,134.9808643791195,63.810023526632094,164.9808643791195|falling,rain|tomorrow,feel|today,temperature
11.551849698898494,-5.0792829416931795,41.551849698898494,24.92071705830682|rain,rising|wanna,stay|today,temperature
71.70754626990549,79.7967218716704,101.70754626990549,109.7967218716704|rain,falling|watch,today|temperature,humidity
-5.70478098848956,12.411165761876788,24.29521901151044,42.41116576187679|falling,temperature|watch,night|humidity,hourly
1.025105997638704,-35.373925930224345,31.025105997638704,-5.373925930224345|2,temperature|back,yeah|humidity,hourly
28.195113223285205,-3.6388312675879035,58.195113223285205,26.361168732412096|falling,2|st,police|temperature,humidity
-10.962565925140197,-77.21300580378474,19.037434074859803,-47.21300580378474|rain,falling|haha,shit|2,temperature
28.0957802058779,118.26131319293114,58.0957802058779,148.26131319293114|km,today|girls,girl|temperature,barometer
27.82076459531048,76.77508622203663,57.82076459531048,106.77508622203663|rain,km|tonight,watch|today,temperature
-23.891967584756458,-28.77648918042337,6.108032415243542,1.2235108195766315|rain,km|video,posted|rising,today
-29.979308283840894,-91.63903459475048,0.020691716159106477,-61.639034594750484|km,rising|haha,yeah|today,temperature
-49.70284082628763,164.1262774777452,-19.702840826287627,194.1262774777452|falling,rain|feel,type|km,today
-58.875604641671586,-82.95038028037489,-28.875604641671586,-52.95038028037489|began,workout|dye,hair|follow,live
15.542052451594202,88.21419150679242,45.5420524515942,118.21419150679242|running,began|today,days|workout,follow
-52.96332654788626,47.9087484440237,-22.96332654788626,77.9087484440237|chapter,2|humidity,pressure|insidious,watching
-1.5002652955271856,45.45954389462088,28.499734704472814,75.45954389462088|world,outdoors|hard,people|weather,follow
49.685048555400925,-85.81288608601547,79.68504855540093,-55.81288608601547|big,yellow|make,fun|taxi,benzin
60.34773040129832,-26.96702978088669,90.34773040129832,3.0329702191133094|world,cool|gonna,make|style,place
-42.07011955843806,-164.1917884225793,-12.070119558438059,-134.1917884225793|cool,style|minutes,ago|place,hot
-36.65987476097181,34.51917207233842,-6.65987476097181,64.51917207233842|art,world|pay,attention|cool,style
76.2313352528262,41.738491492907514,106.2313352528262,71.73849149290751|boo,correct|back,reality|answer,minutes
60.20130635055418,-23.947308320444108,90.20130635055418,6.052691679555892|trending,1st|real,follow|topic,appears
29.32571837625926,-157.60656594013486,59.32571837625926,-127.60656594013486|style,place|understand,people|hot,follow
-21.005281679322607,4.337880783313892,8.994718320677393,34.33788078331389|temperature,barometer|fake,real|humidity,ene
-82.41045024337251,167.6589350663122,-52.41045024337251,197.6589350663122|1st,topic|memories,back|appears,mention
-9.657719093388266,113.55624224341653,20.342280906611734,143.55624224341653|today,temperature|big,deal|weather,barometer
34.82051163726695,66.76938430998084,64.82051163726695,96.76938430998084|trending,1st|night,tired|topic,people
28.733293090961624,-50.54664031889155,58.733293090961624,-20.546640318891548|temperature,weather|haha,night|barometer,humidity
-22.159876406083256,-101.80197838110527,7.8401235939167435,-71.80197838110527|1st,topic|country,music|people,mention
-84.8499085567305,171.43678488767534,-54.8499085567305,201.43678488767534|cloudy,2|header,bio|revenge,watching
-4.376076497116557,0.8790661685422094,25.623923502883443,30.87906616854221|hour,humidity|back,make|pressure,cest
-5.6491996346848055,-62.694893800811286,24.350800365315195,-32.694893800811286|deg,today|tonight,2|temperature,barometer
-55.409472631306116,32.49538329469377,-25.409472631306116,62.49538329469377|humidity,pressure|watch,wanna|cest,slowly
-3.111971598667111,-129.73224854905925,26.88802840133289,-99.73224854905925|pressure,cest|feeling,type|slowly,gust
76.23188969087147,46.22926750659127,106.23188969087147,76.22926750659127|st,police|fuck,tomorrow|person,contact
-36.69456745062159,-125.79600939058537,-6.694567450621591,-95.79600939058537|rain,rising|people,stay|today,slowly
-36.557232997858954,-85.71179084100389,-6.557232997858954,-55.71179084100389|humidity,hourly|ago,years|pressure,gust
5.942504123566167,-119.35141073712919,35.94250412356617,-89.35141073712919|km,hour|bad,night|humidity,pressure
-67.2918134006702,54.6813793856152,-37.29181340067019,84.6813793856152|made,topic|didn,haha|tweets,users
12.391137785020433,-80.2191337673826,42.39113778502043,-50.2191337673826|workout,cycling|gonna,feel|follow,live
-69.26643747057534,177.13682345784525,-39.26643747057534,207.13682345784525|rain,km|back,real|hour,humidity
-86.11416702822437,-112.26728338135554,-56.11416702822437,-82.26728338135554|began,workout|today,wanna|cycling,follow
-3.847227625633991,-145.28673284925785,26.15277237436601,-115.28673284925785|rain,deg|fingers,crossed|today,temperature
-8.227317576298645,-46.1796124333911,21.772682423701355,-16.1796124333911|delays,ahead|bad,shit|scary,intimidating
49.62539217288588,-50.42545494998845,79.62539217288588,-20.42545494998845|play,give|people,fun|check,video
-44.309411733101705,73.84382639449655,-14.309411733101705,103.84382639449655|effects,delays|clean,room|ahead,scary
-61.06496844334927,-125.44128737917919,-31.064968443349272,-95.44128737917919|falling,rain|fuck,girl|deg,today
58.211353184309274,-170.61363326497,88.21135318430927,-140.61363326497|hotels,weather|night,show|check,food
79.62645097160186,-3.4118747775063696,109.62645097160186,26.58812522249363|visiting,hotels|feel,back|weather,check
32.423717598510535,-121.91317135486034,62.423717598510535,-91.91317135486034|falling,rain|hot,chocolate|km,hour
56.270017178561005,63.6304436250592,86.270017178561,93.6304436250592|drinks,ladies|didn,tonight|free,prize
51.3095090403576,76.14486052667866,81.3095090403576,106.14486052667866|rain,today|night,today|temperature,weather
-25.382289289487943,-36.16494292269266,4.617710710512057,-6.16494292269266|temporary,fact|today,baby|impossible,eat
-9.251465652293234,-138.14032391476127,20.748534347706766,-108.14032391476127|barometer,humidity|birthday,big|slowly,gust
0.715841180561128,83.6331600795188,30.715841180561128,113.6331600795188|kills,alive|hate,talk|makes,feel
-8.397988838232934,-72.20872180441074,21.602011161767066,-42.20872180441074|image,touch|fell,asleep|simply,picture
-30.5348092212057,-58.99615282946313,-0.5348092212056983,-28.996152829463128|today,temperature|fuck,night|humidity,windchill
20.56263956483413,-0.8277091238825847,50.56263956483413,29.172290876117415|remember,special|made,feel|made,promise
-27.829643360605147,-129.22724743885684,2.1703566393948535,-99.22724743885684|barometer,humidity|tomorrow,dead|ene,slowly
64.32272888617649,77.48773179580445,94.32272888617649,107.48773179580445|calling,sassy|station,railway|parents,tamed
20.29555025772845,90.72369547731972,50.29555025772845,120.72369547731972|workout,biking|talk,text|follow,live
-82.89997518462012,40.678909039505896,-52.89997518462012,70.6789090395059|began,workout|things,feel|biking,follow
-29.05481254168233,120.46793750019486,0.9451874583176689,150.46793750019486|instruments,bones|fuck,feel|watching,mortal
-62.325778876454045,15.216911174482789,-32.325778876454045,45.21691117448279|trending,minutes|hard,make|made,topic
-11.486877062327054,99.4296985036197,18.513122937672946,129.4296985036197|minutes,made|gonna,change|topic,tweets
